            130	        311.873	        19.1699	           2182	190304-12:16
            369	       -624.847	        3.40358	           2182	190304-12:16
            423	        624.847	        7.15418	           2182	190304-12:16
            693	       -215.912	        11.4885	           2182	190304-12:16
            135	       -643.921	        7.86262	           2186	190304-12:16
            306	        772.858	        1.35887	           2186	190304-12:16
            576	       -328.064	        8.26404	           2186	190304-12:16
            243	       -100.708	        1.30929	           2188	190304-12:16
            576	        632.477	        10.6847	           2188	190304-12:16
            108	        312.042	        19.4901	           2190	190304-12:16
            234	        725.555	        2.19719	           2190	190304-12:16
            531	           -737	        7.25263	           2190	190304-12:16
            140	        730.133	        9.34563	           2192	190304-12:16
         150.75	        311.756	        9.72255	           2194	190304-12:16
            153	        312.042	        16.9179	           2196	190304-12:16
            108	        705.719	        2.60962	           2196	190304-12:16
            207	       -312.042	        7.38411	           2196	190304-12:16
            267	        183.105	        1.06654	           2196	190304-12:16
            432	        312.042	        9.59634	           2196	190304-12:16
             72	       -531.769	         6.2696	           2198	190304-12:16
             63	        328.827	         7.9476	           2198	190304-12:16
             99	        312.042	        14.3405	           2198	190304-12:16
            522	        473.022	        10.0737	           2198	190304-12:16
            621	       -473.022	        11.2958	           2198	190304-12:16
            711	        196.075	        6.87784	           2198	190304-12:16
            162	        312.042	        19.8309	           2200	190304-12:16
            189	        81.6345	        2.49531	           2200	190304-12:16
            126	        311.279	        11.2815	           2202	190304-12:16
            171	       -311.279	        7.20461	           2202	190304-12:16
            189	       -260.162	         1.6014	           2202	190304-12:16
            108	        -155.64	        1.93851	           2204	190304-12:16
            144	        312.042	        14.2907	           2206	190304-12:16
            279	       -312.042	         3.5321	           2206	190304-12:16
            540	        -342.56	        4.66241	           2206	190304-12:16
            504	        311.279	        9.70552	           2206	190304-12:16
            153	        312.042	        12.1944	           2208	190304-12:16
            486	        312.042	        12.6877	           2208	190304-12:16
