2.28000000000000000000e+03	 7.269e-09	 2.254e-04	-7.670e-08	-4.441e-04	 2.254e-04	 1.318e+01	-2.010e-03	-1.301e+01	-7.670e-08	-2.010e-03	 9.407e-07	 5.635e-03	-4.441e-04	-1.301e+01	 5.635e-03	 6.147e+01
2.31000000000000000000e+03	 8.803e-09	 2.516e-04	-8.663e-08	-4.949e-04	 2.516e-04	 1.359e+01	-2.114e-03	-1.372e+01	-8.663e-08	-2.114e-03	 9.653e-07	 5.695e-03	-4.949e-04	-1.372e+01	 5.695e-03	 6.158e+01
2.34000000000000000000e+03	 1.051e-08	 2.790e-04	-9.681e-08	-5.457e-04	 2.790e-04	 1.400e+01	-2.213e-03	-1.440e+01	-9.681e-08	-2.213e-03	 9.905e-07	 5.759e-03	-5.457e-04	-1.440e+01	 5.759e-03	 6.174e+01
2.37000000000000000000e+03	 1.231e-08	 3.037e-04	-1.069e-07	-5.953e-04	 3.037e-04	 1.429e+01	-2.288e-03	-1.495e+01	-1.069e-07	-2.288e-03	 1.016e-06	 5.829e-03	-5.953e-04	-1.495e+01	 5.829e-03	 6.196e+01
2.40000000000000000000e+03	 1.416e-08	 3.257e-04	-1.167e-07	-6.430e-04	 3.257e-04	 1.449e+01	-2.341e-03	-1.540e+01	-1.167e-07	-2.341e-03	 1.040e-06	 5.901e-03	-6.430e-04	-1.540e+01	 5.901e-03	 6.224e+01
2.43000000000000000000e+03	 1.618e-08	 3.508e-04	-1.267e-07	-6.907e-04	 3.508e-04	 1.480e+01	-2.409e-03	-1.591e+01	-1.267e-07	-2.409e-03	 1.065e-06	 5.968e-03	-6.907e-04	-1.591e+01	 5.968e-03	 6.246e+01
2.46000000000000000000e+03	 1.837e-08	 3.777e-04	-1.370e-07	-7.380e-04	 3.777e-04	 1.516e+01	-2.485e-03	-1.645e+01	-1.370e-07	-2.485e-03	 1.088e-06	 6.026e-03	-7.380e-04	-1.645e+01	 6.026e-03	 6.261e+01
2.49000000000000000000e+03	 2.069e-08	 4.052e-04	-1.475e-07	-7.859e-04	 4.052e-04	 1.552e+01	-2.559e-03	-1.698e+01	-1.475e-07	-2.559e-03	 1.113e-06	 6.093e-03	-7.859e-04	-1.698e+01	 6.093e-03	 6.284e+01
2.52000000000000000000e+03	 2.325e-08	 4.352e-04	-1.586e-07	-8.363e-04	 4.352e-04	 1.595e+01	-2.643e-03	-1.754e+01	-1.586e-07	-2.643e-03	 1.142e-06	 6.180e-03	-8.363e-04	-1.754e+01	 6.180e-03	 6.317e+01
2.55000000000000000000e+03	 2.591e-08	 4.650e-04	-1.699e-07	-8.859e-04	 4.650e-04	 1.633e+01	-2.725e-03	-1.810e+01	-1.699e-07	-2.725e-03	 1.169e-06	 6.258e-03	-8.859e-04	-1.810e+01	 6.258e-03	 6.345e+01
